ZIP_CODE,POPULATION,POPULATION_DENSITY_PER_SQ_MILE
77656,17110,108.7834186
77657,20003,312.1712939
77659,4910,42.14266709
77660,1437,25.84950801
77661,962,23.73901885
77662,27035,194.2002126
77663,1353,62.46249019
77664,2681,16.53397142
77665,6446,47.86479643
77701,14674,2125.12672
77702,2893,2334.947538
77703,15006,1134.068924
77705,40475,170.597756
77706,28258,2504.47576
77707,17080,1155.615697
77708,11518,1627.525788
77713,12788,128.3201381
77801,15449,4808.278867
77802,23288,1982.801192
77803,30252,2353.142502
77807,9699,100.7102361
77808,10634,42.53906281
77830,2534,13.43776681
77831,3426,15.66586798
77833,27492,87.6325629
77835,2351,20.93760576
77836,11896,26.95726856
77837,1587,15.20479042
77840,56171,5014.820105
77845,48938,331.6773638
77853,953,18.85038373
77855,238,9.220874821
77856,5096,12.95587731
77857,757,12.3937851
77859,6981,41.13948294
77861,2506,19.6816072
77864,7647,38.10923951
77865,1798,12.76254427
77867,105,8.333333333
77868,15511,57.16844623
77871,3368,17.0406537
77872,1716,22.76526307
77873,1292,15.99188028
77876,197,18.95688992
77878,475,18.96056203
77879,4670,24.90812794
77880,1879,19.71234041
77901,41548,2100.399373
77904,25002,207.2292352
77905,13981,33.30466828
77950,197,2.301159925
77951,2616,110.6833087
77954,11506,31.09435594
77957,8187,21.65764155
77960,121,7.13695883
77961,183,4.505835426
77962,3286,19.95603114
77963,5459,8.432034006
77964,7569,13.06536306
77968,2774,15.5004107
77969,154,5.339805825
77970,295,6.562263647
77971,911,15.00675386
77973,50,1.152286136
77974,455,17.71324016
77975,1860,23.41920375
77976,126,5.810736027
77977,718,83.27534215
77978,743,71.29149875
77979,17144,50.27964091
77982,1253,97.78367411
77983,2209,19.57378938
77984,4295,27.54335112
77987,161,34.16083174
77988,326,227.6536313
77990,699,6.390506578
77991,357,16.52395279
77993,148,9.928221641
77994,321,6.146010837
77995,9567,26.80988438
78001,33,0.912560146
78002,8255,198.8006936
78003,8689,38.49101404
78004,1183,45.03064215
78005,817,4.585559696
78006,27558,88.37649323
78007,151,5.943243988
78008,345,1.827620914
78009,7255,101.4756277
78010,3386,46.20948482
78011,2082,10.92208181
78012,436,13.09269992
78013,5930,25.75360789
78014,4987,4.757253213
78015,9602,459.0524454
78016,9630,60.65568608
78017,4787,12.85224881
78019,1855,1.918252457
78021,126,0.440725869
78022,4627,10.53547155
78023,24334,326.551974
78024,1436,5.504214404
78025,4956,112.8389609
78026,5861,27.02366242
78027,459,5.805790612
78028,37620,150.074798
78029,0,0
78039,1657,90.23088652
78040,42083,6679.84127
78041,44153,2409.440655
78043,42713,244.4850205
78044,648,3.085302912
78045,54713,75.61963653
78046,64548,262.4510557
78050,767,143.3109118
78052,6388,168.4910189
78055,1774,7.484000523
78056,1917,19.01597064
78057,871,8.843986394
78058,1256,2.259988664
78059,5387,131.6825149
78060,37,94.1475827
78061,11031,19.9411401
78063,9227,75.90240532
78064,14102,60.12799904
78065,10831,64.93911396
78066,591,23.13564298
78067,916,6.342919266
78069,5137,157.7654249
78070,14618,106.1529189
78071,4248,11.83600117
78072,505,0.586892653
78073,8171,157.3070481
78075,123,0.92404778
78076,12612,26.40106509
78101,7898,154.0472011
78102,27593,58.83481773
78104,175,7.5489604
78107,360,3.109748197
78108,27770,899.608021
78109,34603,1654.854137
78112,7941,157.2008314
78113,2435,8.661658201
78114,20103,54.79254169
78116,390,3.191437129
78117,545,10.21689819
78118,3976,21.93812522
78119,7680,23.50773337
78121,11381,110.7575227
78122,418,8.277883397
78123,2397,612.4169647
78124,5609,98.49336237
78125,96,3.263086336
78130,59546,644.8559671
78132,19139,103.1318367
78133,16269,194.5168464
78140,3380,23.30568369
78141,596,10.02641186
78142,119,21.19700748
78143,85,48.59919954
78144,45,20.02670227
78145,103,28.11135371
78146,771,19.9070488
78147,1919,553.9838337
78148,20139,2136.990662
78150,11,69.62025316
78151,1347,12.88896544
78152,2294,62.60404443
78154,30347,923.4397347
78155,45341,127.889725
78159,1023,6.590645535
78160,4273,23.45868789
78161,864,67.46310611
78162,375,12.02925515
78163,9838,127.5260872
78164,3796,13.43355416
78201,45307,6406.532805
78202,11691,5028.387097
78203,6099,4742.612753
78204,11125,4217.210008
78205,1453,1218.959732
78207,55514,7627.644957
78208,3736,3796.747967
78209,39197,3849.258568
78210,36865,4956.971897
78211,31944,3107.392996
78212,28415,4204.646345
78213,40396,5043.196005
78214,23341,1740.307188
78215,1150,1024.955437
78216,40267,2817.056107
78217,32165,3064.500762
78218,31917,2699.112051
78219,15225,1110.017498
78220,15965,1720.181015
78221,35990,1182.869914
78222,19408,886.6148926
78223,50637,1222.820575
78224,17601,795.741218
78225,13025,6642.019378
78226,6648,931.3533203
78227,46077,3337.945523
78228,58811,5372.339454
78229,28804,5011.134308
78230,39089,3773.069498
78231,7906,2046.066253
78232,35120,2921.31093
78233,43710,3328.003655
78234,7126,1567.187156
78235,357,340.648855
78236,10392,1099.217263
78237,36929,5010.039343
78238,23514,2447.335554
78239,28736,4329.667018
78240,51111,4517.101193
78242,31395,4018.817204
78243,235,479.5918367
78244,30757,3295.510554
78245,56511,1701.062581
78247,49176,2995.979042
78248,13638,3479.081633
78249,49951,3361.892583
78250,54903,5717.275851
78251,49435,3259.16403
78252,7372,213.2114762
78253,29007,533.9628893
78254,44817,1655.780101
78255,10826,591.3908008
78256,6855,789.1101646
78257,3950,101.4641665
78258,40586,2556.759481
78259,22660,1645.486893
78260,24844,1120.967378
78261,13513,452.4694458
78263,4673,127.5556162
78264,12339,187.0168844
78266,5591,148.752195
78330,878,50.21734157
78332,28710,57.44585063
78335,4,16.39344262
78336,11949,243.7874893
78338,37,1.575205415
78339,632,635.8148893
78340,379,17.48880993
78341,1760,7.180156658
78342,386,215.7629961
78343,4525,27.39518692
78344,474,3.935765648
78349,505,3.999239748
78351,621,289.5104895
78352,179,113.8676845
78353,433,2.132784293
78355,7081,20.67916197
78357,3161,10.35629454
78358,709,1347.908745
78359,1944,723.4834388
78361,5350,4.609474149
78362,9447,498.2332155
78363,30463,199.2712858
78368,9227,42.65026047
78369,444,4.269436031
78370,4877,52.54425375
78371,404,1.877515359
78372,5452,25.44631397
78373,3585,215.4058763
78374,16620,349.4018963
78375,3352,32.55633256
78376,554,2.273827994
78377,3821,8.328047933
78379,1585,19.4817965
78380,23141,68.88740046
78382,19364,192.183251
78383,3539,23.14842069
78384,6640,14.56303227
78385,277,1.353623018
78387,9574,44.64360655
78389,1541,12.09386282
78390,5616,32.9009807
78391,325,18.71688551
78393,2379,14.38522657
78401,5391,2501.62413
78402,536,490.8424908
78404,17236,5547.473447
78405,16867,3321.583301
78406,1413,109.7305273
78407,2955,730.5315204
78408,12061,2715.21837
78409,2939,247.849553
78410,26387,1157.172302
78411,28024,4674.562135
78412,36003,4092.180041
78413,36953,4604.735202
78414,30165,2102.676704
78415,39271,378.8881599
78416,15508,5289.222374
78417,4176,458.347053
78418,29854,686.8989002
78419,694,539.2385392
78501,61219,3991.328726
78503,21706,1279.834906
78504,48703,2754.382988
78516,33722,886.5345181
78520,59408,1626.546928
78521,93818,1007.030688
78526,42460,962.7681284
78535,581,475.8394758
78536,451,7.5634339
78537,39454,631.5267151
78538,10657,150.0732271
78539,30783,2343.229048
78541,42431,146.8221013
78542,63293,372.5111677
78543,8447,1419.663866
78545,555,41.8741512
78548,675,172.6342711
78549,990,35.75943652
78550,53152,555.930927
78552,34111,693.9053664
78557,12547,1069.650469
78558,882,649.963154
78559,12751,361.9153043
78560,4368,323.2442833
78561,779,426.8493151
78562,2868,113.3148953
78563,376,1.446994216
78564,270,4.347336049
78565,402,75.62076749
78566,16230,141.1783126
78567,533,288.8888889
78569,4039,30.4180505
78570,32525,436.073794
78572,75221,970.3181032
78573,34890,1021.9085
78574,57071,970.1332699
78575,8056,653.7899692
78576,8775,228.2956526
78577,70840,2230.548821
78578,12516,208.9517354
78579,4580,546.343791
78580,14963,61.91372711
78582,40455,62.13808463
78583,6623,74.97000294
78584,18128,76.13256002
78585,396,39.19239905
78586,55878,316.925014
78588,238,6.114008272
78589,38004,1828.433967
78590,289,104.862119
78591,265,2.123584611
78592,836,239.4043528
78593,6324,162.3828476
78594,1990,1074.514039
78595,6082,406.089337
78596,63844,1075.611564
78597,2885,320.4131497
78598,226,40.02125022
78602,25160,129.9620341
78605,4952,30.27968351
78606,5205,21.27955323
78607,166,13.6009832
78608,434,11.2657045
78609,2012,85.72280687
78610,23502,254.372673
78611,12977,46.72389086
78612,11457,122.093395
78613,65099,2314.548816
78614,456,9.049594157
78615,1290,24.58547742
78616,7092,64.51906369
78617,22210,320.0703261
78618,324,1.96125908
78619,3026,79.082166
78620,14367,84.01410469
78621,21659,115.8191939
78622,296,358.3535109
78623,813,39.61216137
78624,21513,30.38391953
78626,25996,279.3106412
78628,23727,323.4147538
78629,11887,27.94383494
78631,2395,7.36753057
78632,910,9.451795841
78633,19349,235.2176027
78634,22791,358.0619315
78635,149,9.347553325
78636,3749,10.72107754
78638,2005,17.50144027
78639,7334,167.065309
78640,42954,468.638511
78641,44295,350.3242645
78642,9467,94.57825909
78643,6139,8.718436675
78644,17081,91.5316725
78645,9773,309.419028
78648,7683,52.79795488
78650,1599,23.99783884
78652,4466,258.2697201
78653,16375,156.5263108
78654,17553,87.68214038
78655,2739,76.75709001
78656,2271,105.8642551
78657,5509,139.5566814
78659,2903,25.55075385
78660,68789,1517.147835
78661,335,131.7859953
78662,2268,28.41179566
78663,746,6.060852257
78664,52932,3196.95597
78665,35985,1918.68835
78666,63836,361.5705288
78669,8731,62.46825073
78670,168,59.13410771
78671,654,14.06028293
78672,931,70.31190998
78675,188,2.49830567
78676,12602,74.57996248
78677,92,3.584508689
78681,50606,2329.17568
78701,6841,4199.508901
78702,21334,4268.507403
78703,19690,3532.472192
78704,42117,4846.605293
78705,31340,14271.40255
78712,860,2704.402516
78717,22538,1745.913704
78719,1764,94.57937912
78721,11425,3086.169638
78722,5901,3897.622193
78723,28330,4080.956497
78724,21696,877.9895593
78725,6083,345.7625192
78726,13122,1207.397865
78727,26689,3113.87236
78728,20299,2502.959309
78729,27108,2951.655052
78730,7955,553.1988873
78731,24614,2861.76026
78732,14060,1060.971929
78733,8762,764.8393855
78734,17655,880.5486284
78735,16131,785.0781136
78736,6946,239.6246593
78737,12081,316.2979448
78738,12134,715.0686546
78739,16792,1468.602414
78741,44935,5919.509946
78742,820,142.9816914
78744,42820,2000.373727
78745,55614,4162.412993
78746,26928,1197.119232
78747,14808,622.7867267
78748,40651,3207.432539
78749,34449,3420.953327
78750,26814,1999.850835
78751,14385,6001.251564
78752,18064,5405.146619
78753,49301,4493.756267
78754,15036,1134.878104
78756,7194,4302.631579
78757,21310,4334.825061
78758,44072,4747.091771
78759,38891,2793.291676
78801,21780,26.72441824
78802,242,19.96370236
78827,1219,11.95801452
78828,258,1.445305279
78829,1207,2.31601852
78830,786,3.824073173
78832,3598,3.316816851
78833,1299,5.342930591
78834,7829,14.06292661
78836,128,0.602713151
78837,281,0.338697857
78838,275,6.110024884
78839,8578,23.87147584
78840,48149,50.60517266
78843,336,69.92715921
78850,1145,4.254244026
78851,23,0.051602134
78852,53040,92.64499361
78860,229,4.533845453
78861,13701,29.76136171
78870,984,8.341174376
78871,45,0.103980849
78872,1905,10.30621078
78873,1788,7.864629839
78877,989,16.57004993
78879,264,5.835543767
78880,1682,0.984706605
78881,2335,9.531662673
78883,353,4.646081761
78884,1158,4.765137954
78885,120,1.546929989
78886,647,6.559537689
78931,323,18.87343695
78932,757,13.89322224
78933,1433,13.26446549
78934,6712,34.98092518
78935,978,14.36355358
78938,471,21.37993645
78940,2098,15.58796651
78941,2962,18.95303972
78942,8989,43.71124997
78943,352,60.57477198
78944,562,35.21303258
78945,10494,41.62270647
78946,960,9.968847352
78947,4475,20.93557457
78948,850,13.21270907
78949,517,6.486255912
78950,2038,18.48475778
78951,26,12.08740121
78953,934,10.20397015
78954,1071,14.2471366
78956,5381,31.87418552
78957,9067,48.43793406
78959,1837,11.75815454
78962,4733,24.34157405
78963,909,21.85358817
79001,249,0.604505386
79003,162,4.091012399
79005,1735,8.736900943
79007,14542,326.6764012
79009,2166,18.69433128
79010,802,4.59949417
79011,236,1.973920826
79012,976,14.64366092
79013,3423,727.6785714
79014,3771,3.997485538
79015,19277,50.24278234
79016,94,7833.333333
79018,548,1.488434753
79019,1707,3.18528982
79021,138,8.073952726
79022,10741,5.606939011
79024,405,6.95936077
79025,69,5.341384115
79027,5223,17.32596905
79029,16177,53.76901626
79031,1425,12.25500735
79032,157,8.117050977
79033,109,9.260832625
79034,637,2.165701677
79035,5309,7.929502259
79036,5128,80.03620983
79039,779,3.479200722
79040,1839,3.396698977
79041,3194,12.03171793
79042,1169,2.725195822
79043,1487,10.28204756
79044,766,3.91377434
79045,19473,15.95067602
79046,489,3.052796524
79051,29,0.821250566
79052,1259,6.974219209
79053,137,7.083397963
79054,594,14.7566641
79056,63,1.538912502
79057,1206,3.133607026
79058,10,0.24500196
79059,837,1.727689685
79061,316,1.947599707
79062,218,2.438833387
79063,686,7.2017973
79064,2739,18.75552086
79065,20840,42.54667579
79068,3197,8.117592094
79070,9919,12.99092508
79072,28849,75.39226242
79078,377,16.5736141
79079,2646,4.939783553
79080,605,3.520921841
79081,3912,6.07952806
79082,315,3.736521832
79083,2661,8.386623005
79084,2366,4.421611702
79085,53,45.49356223
79086,2105,10.31498687
79087,751,3.106746314
79088,5945,10.32198696
79091,147,7.600434311
79092,1106,3.836800677
79093,69,2.247776656
79094,75,0.752649326
79095,2686,7.221323067
79096,2229,9.18989565
79097,1150,9.656805529
79098,517,2.43779382
79101,2817,1759.525297
79102,9963,3745.488722
79103,10594,2059.887225
79104,7869,2052.961127
79105,6,0.350140056
79106,27967,2985.375747
79107,33844,2018.970351
79108,17726,107.1471747
79109,43516,4164.609053
79110,18811,3363.311282
79111,1808,165.2499772
79118,19726,116.083093
79119,11539,113.7329115
79121,6575,3557.900433
79124,7819,86.74188216
79201,7040,8.182050626
79220,197,1.024254556
79225,976,6.602178178
79226,3153,3.694572622
79227,1406,1.639954231
79229,424,1.959099184
79230,158,2.472652154
79231,45,3.387278886
79233,180,2.325010656
79234,110,0.93057882
79235,3833,6.653532031
79236,262,0.683222201
79237,513,2.657824521
79239,211,1.060695937
79240,60,8.253094911
79241,2480,7.26682431
79243,90,1.699524133
79244,720,3.588695609
79245,2476,9.514257938
79247,64,8.41662283
79248,1493,2.500242823
79250,1508,8.410625945
79251,45,0.739074022
79252,3202,5.888226673
79255,571,2.846503188
79256,319,1.829747449
79257,1067,2.629458312
79258,67,2.077390549
79259,48,0.537857311
79261,527,2.327358161
79311,3445,19.86105906
79312,971,11.04764939
79313,1571,11.95640592
79314,56,3.49846942
79316,11451,24.50627905
79322,2049,6.772635775
79323,6559,28.47183637
79324,61,0.860184728
79325,2319,13.00945275
79326,40,1.040095689
79329,3300,35.23344829
79330,114,0.627763675
79331,13258,17.7350313
79336,16972,39.27712684
79339,7230,26.07641869
79342,352,3.679583538
79343,1571,11.5099164
79344,56,3.717472119
79345,920,4.848254892
79346,2427,6.284162202
79347,7462,10.55972784
79350,392,272.4113968
79351,1326,4.083430081
79353,10,0.810635538
79355,1942,4.484263514
79356,6363,8.561510206
79357,2303,10.55400507
79358,1116,10.28107122
79359,2899,13.70588374
79360,13574,15.97715599
79363,5369,46.3892585
79364,8172,41.44646752
79366,1096,1356.435644
79367,645,20.36627723
79369,88,6.769230769
79370,1889,4.620445901
79371,1317,4.684882095
79372,1434,108.5870059
79373,3307,7.62422507
79376,95,0.84464716
79377,277,10.33312195
79378,236,11.39931411
79379,666,9.257586077
79380,197,19.34786879
79381,1263,9.725858617
79382,6291,131.9061497
79401,8408,3055.232558
79403,16869,127.780934
79404,11289,391.7751171
79406,6025,6160.531697
79407,19068,269.4247806
79410,9429,3910.825384
79411,7951,5343.413978
79412,15650,5020.853385
79413,21187,4433.354258
79414,17121,5407.770057
79415,17689,267.0319883
79416,32296,1004.791239
79423,32277,533.5217693
79424,39023,934.9513633
79501,3528,17.71911585
79502,1350,2.068429786
79503,175,2.203197784
79504,2787,7.430593141
79505,296,1.593840024
79506,730,3.990292111
79508,1242,104.3346774
79510,7982,29.10048088
79511,1338,7.423600169
79512,8197,14.26535261
79517,200,0.903407654
79518,124,0.913639009
79519,74,2.443453855
79520,2449,12.57522542
79521,3980,12.76135937
79525,2842,30.31693033
79526,979,4.465039063
79527,251,2.658560352
79528,619,1.757678842
79529,1383,15.50848313
79530,480,13.91223697
79532,940,7.609179585
79533,472,3.276913037
79534,181,3.005795706
79535,183,1.298728949
79536,4988,15.75250752
79537,111,1.42455627
79538,271,3.954587906
79539,178,4.751988894
79540,89,1.631141983
79541,791,5.014867084
79543,1186,7.221711412
79544,512,6.201850865
79545,1788,7.849093711
79546,2006,5.580096358
79547,758,9.687272355
79548,174,1.903574125
79549,15652,16.36641017
79553,3469,20.86704403
79556,12995,42.71228779
79560,137,1.815651713
79561,662,5.282561164
79562,3669,31.60043409
79563,1161,70.93108504
79565,295,3.265405519
79566,333,2.106461714
79567,3373,10.68818881
79601,25085,100.7441857
79602,21519,187.4558996
79603,24288,415.8832897
79605,30098,2743.66454
79606,22885,366.3299771
79607,2865,755.5379747
79699,321,3378.947368
79701,27728,2332.043734
79703,20592,3076.187631
79705,33536,942.949529
79706,19571,26.30818389
79707,32854,464.1706697
79713,592,3.605469107
79714,14786,19.24413474
79718,721,2.356771387
79719,397,20.7570846
79720,33640,36.92726514
79730,250,1.940556862
79731,4193,12.72997753
79733,210,114.7540984
79734,2137,1.651782333
79735,13315,7.683953205
79738,275,0.854868241
79739,963,1.819150383
79741,288,1.373292325
79742,490,8.379792728
79743,339,1.371997491
79744,1362,2.54299947
79745,6125,15.63644811
79748,173,3.129692277
79749,255,3.898248081
79752,2245,10.23324506
79754,80,0.501633444
79755,230,0.732582065
79756,9066,52.32145434
